#### pytwalk: twalk Output, finished: 2024.05.13:10:53:59
#"par 0", "par 1", "par 2", "par 3", "Energy"
-0.149125392346935 -0.125782038706184 7.01502202614187 6.0622983833861 164.677315808686
-0.149125392346935 -0.125782038706184 7.01502202614187 6.0622983833861 164.677315808686
-0.149201800089074 -0.125785070615565 7.0081844595775 6.06565357904496 150.746782839372
-0.149201800089074 -0.125785070615565 7.0081844595775 6.06565357904496 150.746782839372
-0.14920713396002 -0.125608276703895 6.99141653938434 6.06279414418661 126.861544665753
-0.14920713396002 -0.125608276703895 6.99141653938434 6.06279414418661 126.861544665753
-0.14920713396002 -0.125608276703895 6.99141653938434 6.06279414418661 126.861544665753
-0.14920713396002 -0.125608276703895 6.99141653938434 6.06279414418661 126.861544665753
-0.14920713396002 -0.125608276703895 6.99141653938434 6.06279414418661 126.861544665753
-0.14920713396002 -0.125608276703895 6.99141653938434 6.06279414418661 126.861544665753
-0.14920713396002 -0.125608276703895 6.99141653938434 6.06279414418661 126.861544665753
-0.149249393619054 -0.125526545212752 6.98976729224252 6.06499861422662 123.327387134245
-0.149249393619054 -0.125526545212752 6.98976729224252 6.06499861422662 123.327387134245
-0.149325988943021 -0.125854706775444 6.99072392161419 6.06129465018656 121.843996351533
-0.14892678419472 -0.124732322484586 6.88125024455686 6.04968969553895 48.8341730422723
-0.14892678419472 -0.124732322484586 6.88125024455686 6.04968969553895 48.8341730422723
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148867731828212 -0.12415901827428 6.83761529989737 6.04595886041842 45.5115329616209
-0.148794574497785 -0.124945149836733 6.85583949737261 6.03701634341965 45.2335479944743
-0.148794574497785 -0.124945149836733 6.85583949737261 6.03701634341965 45.2335479944743
-0.148794574497785 -0.124945149836733 6.85583949737261 6.03701634341965 45.2335479944743
-0.148794574497785 -0.124945149836733 6.85583949737261 6.03701634341965 45.2335479944743
-0.148337122656461 -0.12465855828111 6.84826646290778 6.0262522065037 45.2290992770842
-0.148337122656461 -0.12465855828111 6.84826646290778 6.0262522065037 45.2290992770842
-0.148337122656461 -0.12465855828111 6.84826646290778 6.0262522065037 45.2290992770842
-0.148337122656461 -0.12465855828111 6.84826646290778 6.0262522065037 45.2290992770842
-0.148337122656461 -0.12465855828111 6.84826646290778 6.0262522065037 45.2290992770842
-0.150516747222302 -0.127203030732921 6.89692454514614 6.0981828266659 46.6742023832552
-0.147562052978907 -0.123753749501801 6.83096375642249 6.00067383697662 45.0463874986838
-0.147562052978907 -0.123753749501801 6.83096375642249 6.00067383697662 45.0463874986838
-0.147562052978907 -0.123753749501801 6.83096375642249 6.00067383697662 45.0463874986838
-0.144021913676077 -0.11962102542042 6.75193345366674 5.88384435198007 46.5585597369172
-0.144021913676077 -0.11962102542042 6.75193345366674 5.88384435198007 46.5585597369172
-0.144021913676077 -0.11962102542042 6.75193345366674 5.88384435198007 46.5585597369172
-0.144021913676077 -0.11962102542042 6.75193345366674 5.88384435198007 46.5585597369172
-0.143774755855634 -0.119347495753365 6.73232125548451 5.84175861132096 43.5294036507665
-0.143774755855634 -0.119347495753365 6.73232125548451 5.84175861132096 43.5294036507665
-0.143774755855634 -0.119347495753365 6.73232125548451 5.84175861132096 43.5294036507665
-0.139623513414886 -0.114530981243879 6.61183008321719 5.6377958577548 41.6632106736785
-0.139623513414886 -0.114530981243879 6.61183008321719 5.6377958577548 41.6632106736785
-0.139623513414886 -0.114530981243879 6.61183008321719 5.6377958577548 41.6632106736785
-0.139623513414886 -0.114530981243879 6.61183008321719 5.6377958577548 41.6632106736785
-0.139623513414886 -0.114530981243879 6.61183008321719 5.6377958577548 41.6632106736785
-0.139623513414886 -0.114530981243879 6.61183008321719 5.6377958577548 41.6632106736785
-0.139623513414886 -0.114530981243879 6.61183008321719 5.6377958577548 41.6632106736785
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.140381447274258 -0.114012083723078 6.60417488614318 5.8933788072785 40.0485507542415
-0.139629333165866 -0.115078691733202 6.57898924689343 5.90754461886739 40.1398792475136
-0.139629333165866 -0.115078691733202 6.57898924689343 5.90754461886739 40.1398792475136
-0.139629333165866 -0.115078691733202 6.57898924689343 5.90754461886739 40.1398792475136
-0.139629333165866 -0.115078691733202 6.57898924689343 5.90754461886739 40.1398792475136
-0.139629333165866 -0.115078691733202 6.57898924689343 5.90754461886739 40.1398792475136
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.135945377845623 -0.113659106505736 6.47945319669012 5.62011250934376 40.9634069398551
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.142245717141861 -0.11522010685271 6.67951383252884 6.24311699398611 40.9771255351045
-0.1350482109444 -0.113436820406805 6.45096460706459 5.53139681060859 42.2108310903963
-0.1350482109444 -0.113436820406805 6.45096460706459 5.53139681060859 42.2108310903963
-0.1350482109444 -0.113436820406805 6.45096460706459 5.53139681060859 42.2108310903963
-0.1350482109444 -0.113436820406805 6.45096460706459 5.53139681060859 42.2108310903963
-0.141204070601606 -0.114962023829827 6.64643744420051 6.14011453086822 39.764469330737
-0.141204070601606 -0.114962023829827 6.64643744420051 6.14011453086822 39.764469330737
-0.141204070601606 -0.114962023829827 6.64643744420051 6.14011453086822 39.764469330737
-0.141204070601606 -0.114962023829827 6.64643744420051 6.14011453086822 39.764469330737
-0.141204070601606 -0.114962023829827 6.64643744420051 6.14011453086822 39.764469330737
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136707692784872 -0.113847981077203 6.50365970435338 5.69549346956374 40.1213454527359
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.136079709743125 -0.113391718710534 6.4962277253516 5.76801392194523 38.9450334990361
-0.135242392214054 -0.114290067310095 6.45967378427877 5.86630692176827 39.1324476747345
-0.135242392214054 -0.114290067310095 6.45967378427877 5.86630692176827 39.1324476747345
-0.136087951719302 -0.115554899403856 6.4899585720122 6.00764780161195 37.9568546010983
-0.13443455667688 -0.113081664699094 6.43074012837992 5.73127185340879 40.9312732668995
-0.13443455667688 -0.113081664699094 6.43074012837992 5.73127185340879 40.9312732668995
-0.13443455667688 -0.113081664699094 6.43074012837992 5.73127185340879 40.9312732668995
-0.13443455667688 -0.113081664699094 6.43074012837992 5.73127185340879 40.9312732668995
-0.13443455667688 -0.113081664699094 6.43074012837992 5.73127185340879 40.9312732668995
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
-0.130609610342275 -0.113195777634848 6.34860456973025 5.68335307465219 39.3872337888288
